"Redeem id","Creator id","Sender id","Diamonds earned from this gifter (so far)","Gifter spend coins on this creator (so far)","Gifter total purchased coins (so far)","Share","Flag","Suspicious diamonds","Sum of suspicious diamonds","Sum of diamonds earned from this gifter (so far)","Fraud ratio","Is fraudulent"
"5144724","2622700688","2828215103","74","107","1200","0.08916666666666666667",0,"0","138","4290","0.03216783216783216783",False
"5144724","2622700688","2536466856","69","99","5500","0.01800000000000000000",0,"0","138","4290","0.03216783216783216783",False
"5144724","2622700688","2732441952","69","99","2100","0.04714285714285714286",0,"0","138","4290","0.03216783216783216783",False
"5144724","2622700688","2881839651","69","99","200","0.49500000000000000000",0,"0","138","4290","0.03216783216783216783",False
"5144724","2622700688","2915550507","69","99","500","0.19800000000000000000",0,"0","138","4290","0.03216783216783216783",False
"5144724","2622700688","2891061375","30","48","920","0.05217391304347826087",0,"0","138","4290","0.03216783216783216783",False
"5144724","2622700688","2630192572","69","99","920","0.10760869565217391304",0,"0","138","4290","0.03216783216783216783",False
"5144724","2622700688","2889252959","55","79","1450","0.05448275862068965517",0,"0","138","4290","0.03216783216783216783",False
"5144724","2622700688","2613683466","69","99","690","0.14347826086956521739",0,"0","138","4290","0.03216783216783216783",False
"5144724","2622700688","2669640530","69","99","1690","0.05857988165680473373",0,"0","138","4290","0.03216783216783216783",False
"5138668","2654147140","2521080467","5","8","100","0.08000000000000000000",0,"0","0","459","0.00000000000000000000",False
"5138668","2654147140","2535615830","454","649","2175","0.29839080459770114943",0,"0","0","459","0.00000000000000000000",False
"5145954","2546745504","2589181158","110","158","5850","0.02700854700854700855",0,"0","3085","8069","0.38232742595117114884",False
"5145954","2546745504","2717209434","349","499","5600","0.08910714285714285714",0,"0","3085","8069","0.38232742595117114884",False
"5145954","2546745504","2557277772","2352","3363","15000","0.22420000000000000000",0,"0","3085","8069","0.38232742595117114884",False
"5145954","2546745504","2894512265","2077","2982","2570","1.1603112840466926",1,"2077","3085","8069","0.38232742595117114884",False
"5145954","2546745504","2722824330","1135","1624","11600","0.14000000000000000000",0,"0","3085","8069","0.38232742595117114884",False
"5145954","2546745504","2679694502","40","64","2360","0.02711864406779661017",0,"0","3085","8069","0.38232742595117114884",False
"5145954","2546745504","2590326312","5","8","3140","0.00254777070063694268",0,"0","3085","8069","0.38232742595117114884",False
"5145954","2546745504","2541069968","517","745","1050","0.70952380952380952381",0,"0","3085","8069","0.38232742595117114884",False
"5145954","2546745504","2912209861","476","686","2000","0.34300000000000000000",0,"0","3085","8069","0.38232742595117114884",False
"5145954","2546745504","2712055650","1008","1446","700","2.0657142857142857",1,"1008","3085","8069","0.38232742595117114884",False
"5144640","2783990253","2711297674","69","99","83000","0.00119277108433734940",0,"0","2096","2831","0.74037442599788060756",True
"5144640","2783990253","2602429056","124","178","1300","0.13692307692307692308",0,"0","2096","2831","0.74037442599788060756",True
"5144640","2783990253","2346676458","193","277","165250","0.00167624810892586989",0,"0","2096","2831","0.74037442599788060756",True
"5144640","2783990253","2802895993","280","448","86250","0.00519420289855072464",0,"0","2096","2831","0.74037442599788060756",True
"5144640","2783990253","2760459409","69","99","8525","0.01161290322580645161",0,"0","2096","2831","0.74037442599788060756",True
"5144640","2783990253","2647852044","1749","2507","3000","0.83566666666666666667",1,"1749","2096","2831","0.74037442599788060756",True
"5144640","2783990253","2756946439","347","497","100","4.9700000000000000",1,"347","2096","2831","0.74037442599788060756",True
"5139772","2758619825","2870034641","5","8","1695","0.00471976401179941003",0,"0","349","1097","0.31814038286235186873",False
"5139772","2758619825","2907525491","5","8","1100","0.00727272727272727273",0,"0","349","1097","0.31814038286235186873",False
"5139772","2758619825","2640244674","594","852","2270","0.37533039647577092511",0,"0","349","1097","0.31814038286235186873",False
"5139772","2758619825","2852672075","139","199","1150","0.17304347826086956522",0,"0","349","1097","0.31814038286235186873",False
"5139772","2758619825","2910992785","5","8","400","0.02000000000000000000",0,"0","349","1097","0.31814038286235186873",False
"5139772","2758619825","2591342552","349","499","500","0.99800000000000000000",1,"349","349","1097","0.31814038286235186873",False
"5145398","2754782139","2755879721","1665","2385","4800","0.49687500000000000000",0,"0","0","1789","0.00000000000000000000",False
"5145398","2754782139","2506475779","55","79","16500","0.00478787878787878788",0,"0","0","1789","0.00000000000000000000",False
"5145398","2754782139","2683420902","69","99","2175","0.04551724137931034483",0,"0","0","1789","0.00000000000000000000",False
"5140222","2807954123","2517173973","10","16","3750","0.00426666666666666667",0,"0","0","10","0.00000000000000000000",False
"5138424","2704658142","2787211775","69","99","845","0.11715976331360946746",0,"0","0","626","0.00000000000000000000",False
"5138424","2704658142","2812486807","124","178","1000","0.17800000000000000000",0,"0","0","626","0.00000000000000000000",False
"5138424","2704658142","2793486361","5","8","675","0.01185185185185185185",0,"0","0","626","0.00000000000000000000",False
"5138424","2704658142","2535131772","423","606","1300","0.46615384615384615385",0,"0","0","626","0.00000000000000000000",False
"5138424","2704658142","2653556680","5","8","550","0.01454545454545454545",0,"0","0","626","0.00000000000000000000",False
"5145030","2704658142","2841233171","5","8","2290","0.00349344978165938865",0,"0","5503","9654","0.57002278848145846281",False
"5145030","2704658142","2608917122","349","499","1300","0.38384615384615384615",0,"0","5503","9654","0.57002278848145846281",False
"5145030","2704658142","2520254901","1954","2794","6500","0.42984615384615384615",0,"0","5503","9654","0.57002278848145846281",False
"5145030","2704658142","2787211775","69","99","845","0.11715976331360946746",0,"0","5503","9654","0.57002278848145846281",False
"5145030","2704658142","2812486807","124","178","1000","0.17800000000000000000",0,"0","5503","9654","0.57002278848145846281",False
"5145030","2704658142","2793486361","5","8","1350","0.00592592592592592593",0,"0","5503","9654","0.57002278848145846281",False
"5145030","2704658142","2561172734","349","499","1345","0.37100371747211895911",0,"0","5503","9654","0.57002278848145846281",False
"5145030","2704658142","2644983606","5085","7272","1950","3.7292307692307692",1,"5085","5503","9654","0.57002278848145846281",False
"5145030","2704658142","2637651778","41","59","1200","0.04916666666666666667",0,"0","5503","9654","0.57002278848145846281",False
"5145030","2704658142","2790985999","354","507","1375","0.36872727272727272727",0,"0","5503","9654","0.57002278848145846281",False
"5145030","2704658142","2529167634","349","499","1000","0.49900000000000000000",0,"0","5503","9654","0.57002278848145846281",False
"5145030","2704658142","2535131772","478","685","1300","0.52692307692307692308",0,"0","5503","9654","0.57002278848145846281",False
"5145030","2704658142","2681264408","69","99","2300","0.04304347826086956522",0,"0","5503","9654","0.57002278848145846281",False
"5145030","2704658142","2817801877","418","598","110","5.4363636363636364",1,"418","5503","9654","0.57002278848145846281",False
"5145030","2704658142","2653556680","5","8","550","0.01454545454545454545",0,"0","5503","9654","0.57002278848145846281",False
"5141776","2854598147","2914341321","4474","6394","19695","0.32465092663112465093",0,"0","0","10920","0.000000000000000000000000",False
"5141776","2854598147","2679733438","244","354","6460","0.05479876160990712074",0,"0","0","10920","0.000000000000000000000000",False
"5141776","2854598147","2589693718","3184","4552","49799","0.09140745798108395751",0,"0","0","10920","0.000000000000000000000000",False
"5141776","2854598147","2580917444","2799","3999","12000","0.33325000000000000000",0,"0","0","10920","0.000000000000000000000000",False
"5141776","2854598147","2415965453","104","149","2485","0.05995975855130784708",0,"0","0","10920","0.000000000000000000000000",False
"5141776","2854598147","729441560","5","8","120","0.06666666666666666667",0,"0","0","10920","0.000000000000000000000000",False
"5141776","2854598147","2763671757","110","158","9300","0.01698924731182795699",0,"0","0","10920","0.000000000000000000000000",False
"5143378","2902320355","2735164664","142","205","6125","0.03346938775510204082",0,"0","0","5184","0.00000000000000000000",False
"5143378","2902320355","2619415266","4756","6796","42000","0.16180952380952380952",0,"0","0","5184","0.00000000000000000000",False
"5143378","2902320355","2899564009","69","99","4800","0.02062500000000000000",0,"0","0","5184","0.00000000000000000000",False
"5143378","2902320355","2602179284","69","99","840","0.11785714285714285714",0,"0","0","5184","0.00000000000000000000",False
"5143378","2902320355","2909755997","5","8","700","0.01142857142857142857",0,"0","0","5184","0.00000000000000000000",False
"5143378","2902320355","2758928171","5","8","1050","0.00761904761904761905",0,"0","0","5184","0.00000000000000000000",False
"5143378","2902320355","2622753638","138","198","4200","0.04714285714285714286",0,"0","0","5184","0.00000000000000000000",False
"5144306","2913634837","2713731382","5","8","1470","0.00544217687074829932",0,"0","0","118","0.00000000000000000000",False
"5144306","2913634837","2675285216","113","148","10000","0.01480000000000000000",0,"0","0","118","0.00000000000000000000",False
"5144278","2817851335","2532472706","484","697","700","0.99571428571428571429",1,"484","484","539","0.89795918367346938776",True
"5144278","2817851335","2880270283","55","79","575","0.13739130434782608696",0,"0","484","539","0.89795918367346938776",True
"5139118","2877853409","2707494136","80","116","61569","0.00188406503272750897",0,"0","0","102","0.00000000000000000000",False
"5139118","2877853409","2569448662","17","25","100","0.25000000000000000000",0,"0","0","102","0.00000000000000000000",False
"5139118","2877853409","2691401622","5","8","700","0.01142857142857142857",0,"0","0","102","0.00000000000000000000",False
"5143004","2915747291","2675468736","69","99","9600","0.01031250000000000000",0,"0","0","2296","0.00000000000000000000",False
"5143004","2915747291","2775947089","1431","2046","81827","0.02500397179415107483",0,"0","0","2296","0.00000000000000000000",False
"5143004","2915747291","2711297674","274","394","83000","0.00474698795180722892",0,"0","0","2296","0.00000000000000000000",False
"5143004","2915747291","2875954401","73","106","700","0.15142857142857142857",0,"0","0","2296","0.00000000000000000000",False
"5143004","2915747291","2516867593","5","8","500","0.01600000000000000000",0,"0","0","2296","0.00000000000000000000",False
"5143004","2915747291","2878028459","349","499","14050","0.03551601423487544484",0,"0","0","2296","0.00000000000000000000",False
"5143004","2915747291","2770116109","95","137","440","0.31136363636363636364",0,"0","0","2296","0.00000000000000000000",False
"5139030","2755270749","2763143593","34","49","200","0.24500000000000000000",0,"0","0","103","0.00000000000000000000",False
"5139030","2755270749","2719953264","69","99","2300","0.04304347826086956522",0,"0","0","103","0.00000000000000000000",False
"5139794","2809655125","2773350575","374","536","690","0.77681159420289855072",0,"0","0","374","0.00000000000000000000",False
"5144150","2799366363","2772464113","55","79","85000","0.00092941176470588235",0,"0","0","55","0.00000000000000000000",False
"5138002","2846398453","2635295722","139","199","3220","0.06180124223602484472",0,"0","0","208","0.00000000000000000000",False
"5138002","2846398453","2917359457","69","99","10100","0.00980198019801980198",0,"0","0","208","0.00000000000000000000",False
